1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
3,2,2,1.16603157322
1,2,2,1.16603157322
2,2,2,1.16603157322
1,2,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
3,2,2,1.16603157322
1,2,2,1.16603157322
2,2,2,1.16603157322
1,2,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
3,3,2,1.16603157322
1,3,2,1.16603157322
2,3,2,1.16603157322
1,3,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
3,2,2,1.16603157322
1,2,2,1.16603157322
2,2,2,1.16603157322
1,2,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
3,2,2,1.16603157322
1,2,2,1.16603157322
2,2,2,1.16603157322
1,2,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
3,2,2,1.16603157322
1,2,2,1.16603157322
2,2,2,1.16603157322
1,2,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
1,3,2,1.16603157322
3,3,2,1.16603157322
1,3,2,1.16603157322
2,3,2,1.16603157322
1,3,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
1,1,2,1.16603157322
3,1,2,1.16603157322
1,1,2,1.16603157322
2,1,2,1.16603157322
1,1,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
1,2,2,1.16603157322
